,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
,E41,  1.0590,  0.3177,  0.3129,  0.0904,  0.0016,  0.0005
,E42,  1.0581, -0.4337,  0.3153, -0.1183,  0.0016,  0.0006
,E43, -1.0581,  0.4337, -0.3153,  0.1183,  0.0016,  0.0006
,E44, -1.0590, -0.3177, -0.3129, -0.0904,  0.0016,  0.0005
,E45,  0.3190,  1.2349,  0.0903,  0.3437,  0.0005,  0.0018
,E46,  0.3161, -1.2697,  0.0982, -0.3521,  0.0005,  0.0018
,E47, -0.3161,  1.2697, -0.0982,  0.3521,  0.0005,  0.0018
,E48, -0.3190, -1.2349, -0.0903, -0.3437,  0.0005,  0.0018
,E49,  1.1174,  0.0034,  0.3282, -0.0025,  0.0017,  0.0000
,E50,  0.9998, -0.1193,  0.3000, -0.0253,  0.0016,  0.0001
,E51, -0.9998,  0.1193, -0.3000,  0.0253,  0.0016,  0.0001
,E52, -1.1174, -0.0034, -0.3282,  0.0025,  0.0017,  0.0000
,E53,  0.5136,  0.1872,  0.1413,  0.0338,  0.0007,  0.0002
,E54,  0.1215, -0.2219,  0.0472, -0.0422,  0.0002,  0.0002
,E55, -0.1215,  0.2219, -0.0472,  0.0422,  0.0002,  0.0002
,E56, -0.5136, -0.1872, -0.1413, -0.0338,  0.0007,  0.0002
,E57,  0.9717,  0.7894,  0.2900,  0.2304,  0.0015,  0.0012
,E58,  0.9708,  0.0380,  0.2923,  0.0217,  0.0015,  0.0001
,E59, -0.9708, -0.0380, -0.2923, -0.0217,  0.0015,  0.0001
,E60, -0.9717, -0.7894, -0.2900, -0.2304,  0.0015,  0.0012
,E61,  0.2928,  1.3764,  0.0834,  0.3857,  0.0004,  0.0020
,E62,  0.2899, -1.1282,  0.0913, -0.3101,  0.0005,  0.0016
,E63, -0.2899,  1.1282, -0.0913,  0.3101,  0.0005,  0.0016
,E64, -0.2928, -1.3764, -0.0834, -0.3857,  0.0004,  0.0020
,E65,  1.0301,  0.4751,  0.3053,  0.1374,  0.0016,  0.0007
,E66,  0.9124,  0.3524,  0.2770,  0.1146,  0.0014,  0.0006
,E67, -0.9124, -0.3524, -0.2770, -0.1146,  0.0014,  0.0006
,E68, -1.0301, -0.4751, -0.3053, -0.1374,  0.0016,  0.0007
,E69,  0.4874,  0.3287,  0.1344,  0.0758,  0.0007,  0.0004
,E70,  0.0954, -0.0804,  0.0403, -0.0002,  0.0002,  0.0000
,E71, -0.0954,  0.0804, -0.0403,  0.0002,  0.0002,  0.0000
,E72, -0.4874, -0.3287, -0.1344, -0.0758,  0.0007,  0.0004
,W13,  0.7008,  0.1589,  0.1962,  0.0472,  0.0010,  0.0002
,W14,  0.1297,  1.0068,  0.0264,  0.2394,  0.0001,  0.0012
,W15,  0.5470,  0.0052,  0.1523,  0.0039,  0.0008,  0.0000
,W16,  0.5043,  0.2332,  0.1420,  0.0668,  0.0007,  0.0003
,W17, -0.0026,  1.2838, -0.0041,  0.3232,  0.0000,  0.0017
,W18,  0.1971,  0.2264,  0.0436,  0.0359,  0.0002,  0.0002
,W19,  0.6229,  0.8743,  0.1669,  0.2149,  0.0009,  0.0011
,W20,  0.4284, -0.6359,  0.1274, -0.1442,  0.0007,  0.0008
,W21,  0.5581,  0.1737,  0.1469,  0.0299,  0.0008,  0.0002
,W22,  0.3762,  1.1378,  0.1034,  0.2925,  0.0005,  0.0015
,W23,  0.4122, -0.9590,  0.1173, -0.2395,  0.0006,  0.0012
,W24,  0.2303,  0.0051,  0.0738,  0.0232,  0.0004,  0.0001
Level 4        ,E37,  0.7445, -0.0440,  0.2602, -0.0156,  0.0014,  0.0001
,E38,  0.6801,  0.2877,  0.2393,  0.1009,  0.0012,  0.0005
,E39,  0.0054,  0.9044, -0.0023,  0.3116,  0.0000,  0.0016
,E40,  0.1490,  0.1666,  0.0444,  0.0535,  0.0002,  0.0003
,E41,  0.7461,  0.2273,  0.2596,  0.0779,  0.0014,  0.0004
,E42,  0.7429, -0.3154,  0.2609, -0.1091,  0.0014,  0.0006
,E43, -0.7429,  0.3154, -0.2609,  0.1091,  0.0014,  0.0006
,E44, -0.7461, -0.2273, -0.2596, -0.0779,  0.0014,  0.0004
,E45,  0.2287,  0.8912,  0.0758,  0.3070,  0.0004,  0.0016
,E46,  0.2180, -0.9176,  0.0804, -0.3163,  0.0004,  0.0016
,E47, -0.2180,  0.9176, -0.0804,  0.3163,  0.0004,  0.0016
,E48, -0.2287, -0.8912, -0.0758, -0.3070,  0.0004,  0.0016
,E49,  0.7892,  0.0059,  0.2736,  0.0005,  0.0014,  0.0000
,E50,  0.6998, -0.0940,  0.2469, -0.0316,  0.0013,  0.0002
,E51, -0.6998,  0.0940, -0.2469,  0.0316,  0.0013,  0.0002
,E52, -0.7892, -0.0059, -0.2736, -0.0005,  0.0014,  0.0000
,E53,  0.3723,  0.1534,  0.1224,  0.0488,  0.0006,  0.0003
,E54,  0.0744, -0.1798,  0.0337, -0.0581,  0.0002,  0.0003
,E55, -0.0744,  0.1798, -0.0337,  0.0581,  0.0002,  0.0003
,E56, -0.3723, -0.1534, -0.1224, -0.0488,  0.0006,  0.0003
,E57,  0.6817,  0.5590,  0.2386,  0.1944,  0.0012,  0.0010
,E58,  0.6785,  0.0164,  0.2400,  0.0074,  0.0012,  0.0000
,E59, -0.6785, -0.0164, -0.2400, -0.0074,  0.0012,  0.0000
,E60, -0.6817, -0.5590, -0.2386, -0.1944,  0.0012,  0.0010
,E61,  0.2094,  0.9907,  0.0695,  0.3419,  0.0004,  0.0018
,E62,  0.1986, -0.8181,  0.0741, -0.2814,  0.0004,  0.0015
,E63, -0.1986,  0.8181, -0.0741,  0.2814,  0.0004,  0.0015
,E64, -0.2094, -0.9907, -0.0695, -0.3419,  0.0004,  0.0018
,E65,  0.7248,  0.3377,  0.2526,  0.1169,  0.0013,  0.0006
,E66,  0.6354,  0.2377,  0.2260,  0.0848,  0.0012,  0.0004
,E67, -0.6354, -0.2377, -0.2260, -0.0848,  0.0012,  0.0004
,E68, -0.7248, -0.3377, -0.2526, -0.1169,  0.0013,  0.0006
,E69,  0.3530,  0.2529,  0.1161,  0.0837,  0.0006,  0.0004
,E70,  0.0550, -0.0803,  0.0274, -0.0232,  0.0001,  0.0001
,E71, -0.0550,  0.0803, -0.0274,  0.0232,  0.0001,  0.0001
,E72, -0.3530, -0.2529, -0.1161, -0.0837,  0.0006,  0.0004
,W13,  0.5046,  0.1117,  0.1664,  0.0373,  0.0009,  0.0002
,W14,  0.1033,  0.7674,  0.0267,  0.2360,  0.0001,  0.0012
,W15,  0.3947,  0.0012,  0.1297,  0.0009,  0.0007,  0.0000
,W16,  0.3623,  0.1664,  0.1199,  0.0551,  0.0006,  0.0003
,W17,  0.0015,  0.9606, -0.0028,  0.3014,  0.0000,  0.0016
,W18,  0.1535,  0.1905,  0.0429,  0.0527,  0.0002,  0.0003
,W19,  0.4560,  0.6594,  0.1448,  0.2050,  0.0008,  0.0011
,W20,  0.3010, -0.4918,  0.1048, -0.1490,  0.0005,  0.0008
,W21,  0.4111,  0.1438,  0.1294,  0.0402,  0.0007,  0.0002
,W22,  0.2728,  0.8453,  0.0878,  0.2673,  0.0005,  0.0014
,W23,  0.2949, -0.7195,  0.0994, -0.2253,  0.0005,  0.0012
,W24,  0.1566, -0.0181,  0.0577,  0.0018,  0.0003,  0.0000
Level 3        ,E37,  0.4842, -0.0285,  0.2316,  0.0044,  0.0012,  0.0000
,E38,  0.4408,  0.1868,  0.2155,  0.1003,  0.0011,  0.0005
,E39,  0.0077,  0.5928,  0.0124,  0.2490,  0.0001,  0.0013
,E40,  0.1046,  0.1131,  0.0481,  0.0359,  0.0003,  0.0002
,E41,  0.4865,  0.1494,  0.2353,  0.0791,  0.0012,  0.0004
,E42,  0.4819, -0.2063,  0.2278, -0.0703,  0.0012,  0.0004
,E43, -0.4819,  0.2063, -0.2278,  0.0703,  0.0012,  0.0004
,E44, -0.4865, -0.1494, -0.2353, -0.0791,  0.0012,  0.0004
,E45,  0.1530,  0.5842,  0.0819,  0.2503,  0.0004,  0.0013
,E46,  0.1376, -0.6013,  0.0570, -0.2477,  0.0003,  0.0013
,E47, -0.1376,  0.6013, -0.0570,  0.2477,  0.0003,  0.0013
,E48, -0.1530, -0.5842, -0.0819, -0.2503,  0.0004,  0.0013
,E49,  0.5156,  0.0055,  0.2460,  0.0151,  0.0013,  0.0001
,E50,  0.4529, -0.0624,  0.2171, -0.0064,  0.0011,  0.0000
,E51, -0.4529,  0.0624, -0.2171,  0.0064,  0.0011,  0.0000
,E52, -0.5156, -0.0055, -0.2460, -0.0151,  0.0013,  0.0001
,E53,  0.2499,  0.1046,  0.1176,  0.0372,  0.0006,  0.0002
,E54,  0.0406, -0.1216,  0.0213, -0.0346,  0.0001,  0.0002
,E55, -0.0406,  0.1216, -0.0213,  0.0346,  0.0001,  0.0002
,E56, -0.2499, -0.1046, -0.1176, -0.0372,  0.0006,  0.0002
,E57,  0.4431,  0.3646,  0.2193,  0.1750,  0.0011,  0.0009
,E58,  0.4385,  0.0090,  0.2118,  0.0256,  0.0011,  0.0001
,E59, -0.4385, -0.0090, -0.2118, -0.0256,  0.0011,  0.0001
,E60, -0.4431, -0.3646, -0.2193, -0.1750,  0.0011,  0.0009
,E61,  0.1399,  0.6488,  0.0771,  0.2791,  0.0004,  0.0015
,E62,  0.1246, -0.5367,  0.0522, -0.2189,  0.0003,  0.0011
,E63, -0.1246,  0.5367, -0.0522,  0.2189,  0.0003,  0.0011
,E64, -0.1399, -0.6488, -0.0771, -0.2791,  0.0004,  0.0015
,E65,  0.4722,  0.2207,  0.2300,  0.1110,  0.0012,  0.0006
,E66,  0.4094,  0.1529,  0.2011,  0.0895,  0.0010,  0.0005
,E67, -0.4094, -0.1529, -0.2011, -0.0895,  0.0010,  0.0005
,E68, -0.4722, -0.2207, -0.2300, -0.1110,  0.0012,  0.0006
,E69,  0.2369,  0.1692,  0.1128,  0.0660,  0.0006,  0.0003
,E70,  0.0276, -0.0571,  0.0165, -0.0058,  0.0001,  0.0000
,E71, -0.0276,  0.0571, -0.0165,  0.0058,  0.0001,  0.0000
,E72, -0.2369, -0.1692, -0.1128, -0.0660,  0.0006,  0.0003
,W13,  0.3383,  0.0744,  0.1553,  0.0441,  0.0008,  0.0002
,W14,  0.0766,  0.5314,  0.0414,  0.1963,  0.0002,  0.0010
,W15,  0.2650,  0.0003,  0.1205,  0.0098,  0.0006,  0.0001
,W16,  0.2424,  0.1113,  0.1126,  0.0563,  0.0006,  0.0003
,W17,  0.0043,  0.6593,  0.0126,  0.2551,  0.0001,  0.0013
,W18,  0.1106,  0.1378,  0.0495,  0.0394,  0.0003,  0.0002
,W19,  0.3112,  0.4544,  0.1476,  0.1803,  0.0008,  0.0009
,W20,  0.1962, -0.3427,  0.0854, -0.1142,  0.0004,  0.0006
,W21,  0.2817,  0.1036,  0.1275,  0.0369,  0.0007,  0.0002
,W22,  0.1850,  0.5779,  0.0939,  0.2335,  0.0005,  0.0012
,W23,  0.1955, -0.4942,  0.0809, -0.1839,  0.0004,  0.0010
,W24,  0.0988, -0.0199,  0.0473,  0.0127,  0.0002,  0.0001
Level 2        ,E37,  0.2527, -0.0328,  0.1560, -0.0163,  0.0008,  0.0001
,E38,  0.2253,  0.0865,  0.1399,  0.0557,  0.0007,  0.0003
,E39, -0.0048,  0.3437, -0.0002,  0.1986,  0.0000,  0.0010
,E40,  0.0565,  0.0772,  0.0358,  0.0382,  0.0002,  0.0002
,E41,  0.2513,  0.0703,  0.1560,  0.0433,  0.0008,  0.0002
,E42,  0.2541, -0.1359,  0.1561, -0.0759,  0.0008,  0.0004
,E43, -0.2541,  0.1359, -0.1561,  0.0759,  0.0008,  0.0004
,E44, -0.2513, -0.0703, -0.1560, -0.0433,  0.0008,  0.0002
,E45,  0.0710,  0.3339,  0.0466,  0.1937,  0.0002,  0.0010
,E46,  0.0806, -0.3536,  0.0470, -0.2036,  0.0002,  0.0011
,E47, -0.0806,  0.3536, -0.0470,  0.2036,  0.0002,  0.0011
,E48, -0.0710, -0.3339, -0.0466, -0.1937,  0.0002,  0.0010
,E49,  0.2696, -0.0097,  0.1668, -0.0049,  0.0009,  0.0000
,E50,  0.2357, -0.0560,  0.1453, -0.0278,  0.0008,  0.0001
,E51, -0.2357,  0.0560, -0.1453,  0.0278,  0.0008,  0.0001
,E52, -0.2696,  0.0097, -0.1668,  0.0049,  0.0009,  0.0000
,E53,  0.1323,  0.0674,  0.0826,  0.0333,  0.0004,  0.0002
,E54,  0.0193, -0.0871,  0.0110, -0.0431,  0.0001,  0.0002
,E55, -0.0193,  0.0871, -0.0110,  0.0431,  0.0001,  0.0002
,E56, -0.1323, -0.0674, -0.0826, -0.0333,  0.0004,  0.0002
,E57,  0.2238,  0.1897,  0.1398,  0.1153,  0.0007,  0.0006
,E58,  0.2267, -0.0166,  0.1400, -0.0039,  0.0007,  0.0000
,E59, -0.2267,  0.0166, -0.1400,  0.0039,  0.0007,  0.0000
,E60, -0.2238, -0.1897, -0.1398, -0.1153,  0.0007,  0.0006
,E61,  0.0628,  0.3697,  0.0417,  0.2154,  0.0002,  0.0011
,E62,  0.0723, -0.3178,  0.0422, -0.1819,  0.0002,  0.0009
,E63, -0.0723,  0.3178, -0.0422,  0.1819,  0.0002,  0.0009
,E64, -0.0628, -0.3697, -0.0417, -0.2154,  0.0002,  0.0011
,E65,  0.2422,  0.1097,  0.1506,  0.0671,  0.0008,  0.0003
,E66,  0.2083,  0.0634,  0.1292,  0.0442,  0.0007,  0.0002
,E67, -0.2083, -0.0634, -0.1292, -0.0442,  0.0007,  0.0002
,E68, -0.2422, -0.1097, -0.1506, -0.0671,  0.0008,  0.0003
,E69,  0.1241,  0.1032,  0.0778,  0.0549,  0.0004,  0.0003
,E70,  0.0111, -0.0513,  0.0062, -0.0215,  0.0000,  0.0001
,E71, -0.0111,  0.0513, -0.0062,  0.0215,  0.0000,  0.0001
,E72, -0.1241, -0.1032, -0.0778, -0.0549,  0.0004,  0.0003
,W13,  0.1829,  0.0303,  0.1079,  0.0198,  0.0006,  0.0001
,W14,  0.0352,  0.3351,  0.0247,  0.1772,  0.0001,  0.0009
,W15,  0.1445, -0.0095,  0.0851, -0.0037,  0.0004,  0.0000
,W16,  0.1299,  0.0550,  0.0767,  0.0334,  0.0004,  0.0002
,W17, -0.0083,  0.4042, -0.0014,  0.2200,  0.0000,  0.0011
,W18,  0.0611,  0.0984,  0.0384,  0.0458,  0.0002,  0.0002
,W19,  0.1636,  0.2741,  0.0994,  0.1478,  0.0005,  0.0008
,W20,  0.1108, -0.2286,  0.0624, -0.1181,  0.0003,  0.0006
,W21,  0.1542,  0.0667,  0.0926,  0.0316,  0.0005,  0.0002
,W22,  0.0912,  0.3444,  0.0565,  0.1901,  0.0003,  0.0010
,W23,  0.1146, -0.3103,  0.0649, -0.1678,  0.0003,  0.0009
,W24,  0.0516, -0.0326,  0.0287, -0.0093,  0.0001,  0.0000
Level 1        ,E37,  0.0966, -0.0165,  0.0966, -0.0165,  0.0005,  0.0001
,E38,  0.0854,  0.0309,  0.0854,  0.0309,  0.0004,  0.0002
,E39, -0.0045,  0.1451, -0.0045,  0.1451,  0.0000,  0.0008
,E40,  0.0207,  0.0391,  0.0207,  0.0391,  0.0001,  0.0002
,E41,  0.0953,  0.0270,  0.0953,  0.0270,  0.0005,  0.0001
,E42,  0.0980, -0.0600,  0.0980, -0.0600,  0.0005,  0.0003
,E43, -0.0980,  0.0600, -0.0980,  0.0600,  0.0005,  0.0003
,E44, -0.0953, -0.0270, -0.0953, -0.0270,  0.0005,  0.0001
,E45,  0.0245,  0.1401,  0.0245,  0.1401,  0.0001,  0.0007
,E46,  0.0335, -0.1500,  0.0335, -0.1500,  0.0002,  0.0008
,E47, -0.0335,  0.1500, -0.0335,  0.1500,  0.0002,  0.0008
,E48, -0.0245, -0.1401, -0.0245, -0.1401,  0.0001,  0.0007
,E49,  0.1029, -0.0048,  0.1029, -0.0048,  0.0005,  0.0000
,E50,  0.0904, -0.0282,  0.0904, -0.0282,  0.0005,  0.0001
,E51, -0.0904,  0.0282, -0.0904,  0.0282,  0.0005,  0.0001
,E52, -0.1029,  0.0048, -0.1029,  0.0048,  0.0005,  0.0000
,E53,  0.0497,  0.0341,  0.0497,  0.0341,  0.0003,  0.0002
,E54,  0.0083, -0.0440,  0.0083, -0.0440,  0.0000,  0.0002
,E55, -0.0083,  0.0440, -0.0083,  0.0440,  0.0000,  0.0002
,E56, -0.0497, -0.0341, -0.0497, -0.0341,  0.0003,  0.0002
,E57,  0.0840,  0.0744,  0.0840,  0.0744,  0.0004,  0.0004
,E58,  0.0867, -0.0127,  0.0867, -0.0127,  0.0005,  0.0001
,E59, -0.0867,  0.0127, -0.0867,  0.0127,  0.0005,  0.0001
,E60, -0.0840, -0.0744, -0.0840, -0.0744,  0.0004,  0.0004
,E61,  0.0211,  0.1543,  0.0211,  0.1543,  0.0001,  0.0008
,E62,  0.0301, -0.1358,  0.0301, -0.1358,  0.0002,  0.0007
,E63, -0.0301,  0.1358, -0.0301,  0.1358,  0.0002,  0.0007
,E64, -0.0211, -0.1543, -0.0211, -0.1543,  0.0001,  0.0008
,E65,  0.0916,  0.0426,  0.0916,  0.0426,  0.0005,  0.0002
,E66,  0.0791,  0.0191,  0.0791,  0.0191,  0.0004,  0.0001
,E67, -0.0791, -0.0191, -0.0791, -0.0191,  0.0004,  0.0001
,E68, -0.0916, -0.0426, -0.0916, -0.0426,  0.0005,  0.0002
,E69,  0.0463,  0.0483,  0.0463,  0.0483,  0.0002,  0.0003
,E70,  0.0049, -0.0298,  0.0049, -0.0298,  0.0000,  0.0002
,E71, -0.0049,  0.0298, -0.0049,  0.0298,  0.0000,  0.0002
,E72, -0.0463, -0.0483, -0.0463, -0.0483,  0.0002,  0.0003
,W13,  0.0750,  0.0105,  0.0750,  0.0105,  0.0004,  0.0001
,W14,  0.0105,  0.1578,  0.0105,  0.1578,  0.0001,  0.0008
,W15,  0.0594, -0.0058,  0.0594, -0.0058,  0.0003,  0.0000
,W16,  0.0532,  0.0216,  0.0532,  0.0216,  0.0003,  0.0001
,W17, -0.0069,  0.1842, -0.0069,  0.1842,  0.0000,  0.0010
,W18,  0.0227,  0.0526,  0.0227,  0.0526,  0.0001,  0.0003
,W19,  0.0642,  0.1263,  0.0642,  0.1263,  0.0003,  0.0007
,W20,  0.0484, -0.1105,  0.0484, -0.1105,  0.0003,  0.0006
,W21,  0.0616,  0.0351,  0.0616,  0.0351,  0.0003,  0.0002
,W22,  0.0347,  0.1543,  0.0347,  0.1543,  0.0002,  0.0008
,W23,  0.0497, -0.1425,  0.0497, -0.1425,  0.0003,  0.0007
,W24,  0.0228, -0.0233,  0.0228, -0.0233,  0.0001,  0.0001
 Location  (ft): (290.000, 97.000)
 Story, LdC, Displacement, Story Drift, Drift Ratio
,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
Elevator Roof  ,E37,  3.2236,  0.1588,  0.2526,  0.0075,  0.0015,  0.0000
,E38,  3.5812,  0.2613,  0.2592,  0.0369,  0.0015,  0.0002
,E39,  0.4261,  2.6459,  0.0116,  0.1785,  0.0001,  0.0011
,E40, -0.4657,  2.5116, -0.0432,  0.1513,  0.0003,  0.0009
,E41,  3.3515,  0.9525,  0.2560,  0.0611,  0.0015,  0.0004
,E42,  3.0958, -0.6350,  0.2491, -0.0460,  0.0015,  0.0003
,E43, -3.0958,  0.6350, -0.2491,  0.0460,  0.0015,  0.0003
,E44, -3.3515, -0.9525, -0.2560, -0.0611,  0.0015,  0.0004
,E45,  1.3932,  2.6935,  0.0873,  0.1807,  0.0005,  0.0011
,E46,  0.5410, -2.5982,  0.0642, -0.1762,  0.0004,  0.0010
,E47, -0.5410,  2.5982, -0.0642,  0.1762,  0.0004,  0.0010
,E48, -1.3932, -2.6935, -0.0873, -0.1807,  0.0005,  0.0011
,E49,  3.0839,  0.9123,  0.2396,  0.0529,  0.0014,  0.0003
,E50,  3.3633, -0.5947,  0.2655, -0.0379,  0.0016,  0.0002
,E51, -3.3633,  0.5947, -0.2655,  0.0379,  0.0016,  0.0002
,E52, -3.0839, -0.9123, -0.2396, -0.0529,  0.0014,  0.0003
,E53,  0.5014,  2.5592,  0.0325,  0.1535,  0.0002,  0.0009
,E54,  1.4327, -2.4640,  0.1190, -0.1490,  0.0007,  0.0009
,E55, -1.4327,  2.4640, -0.1190,  0.1490,  0.0007,  0.0009
,E56, -0.5014, -2.5592, -0.0325, -0.1535,  0.0002,  0.0009
,E57,  3.7090,  1.0550,  0.2626,  0.0905,  0.0016,  0.0005
,E58,  3.4533, -0.5325,  0.2557, -0.0166,  0.0015,  0.0001
,E59, -3.4533,  0.5325, -0.2557,  0.0166,  0.0015,  0.0001
,E60, -3.7090, -1.0550, -0.2626, -0.0905,  0.0016,  0.0005
,E61,  1.5005,  2.7242,  0.0893,  0.1896,  0.0005,  0.0011
,E62,  0.6482, -2.5675,  0.0662, -0.1674,  0.0004,  0.0010
,E63, -0.6482,  2.5675, -0.0662,  0.1674,  0.0004,  0.0010
,E64, -1.5005, -2.7242, -0.0893, -0.1896,  0.0005,  0.0011
,E65,  3.4415,  1.0147,  0.2462,  0.0823,  0.0015,  0.0005
,E66,  3.7209, -0.4922,  0.2721, -0.0085,  0.0016,  0.0001
,E67, -3.7209,  0.4922, -0.2721,  0.0085,  0.0016,  0.0001
,E68, -3.4415, -1.0147, -0.2462, -0.0823,  0.0015,  0.0005
,E69,  0.6087,  2.5900,  0.0345,  0.1624,  0.0002,  0.0010
,E70,  1.5400, -2.4332,  0.1210, -0.1402,  0.0007,  0.0008
,E71, -1.5400,  2.4332, -0.1210,  0.1402,  0.0007,  0.0008
,E72, -0.6087, -2.5900, -0.0345, -0.1624,  0.0002,  0.0010
,W13,  2.2592,  0.1914,  0.1532,  0.0447,  0.0009,  0.0003
,W14, -0.0010,  3.1701, -0.0157,  0.1882,  0.0001,  0.0011
,W15,  1.6339,  0.1017,  0.1247,  0.0160,  0.0007,  0.0001
,W16,  1.7548,  0.1854,  0.1050,  0.0510,  0.0006,  0.0003
,W17,  0.4289,  2.4286,  0.0168,  0.1504,  0.0001,  0.0009
,W18, -0.4304,  2.3266, -0.0404,  0.1319,  0.0002,  0.0008
,W19,  1.6936,  2.5211,  0.1031,  0.1746,  0.0006,  0.0010
,W20,  1.6951, -2.2340,  0.1266, -0.1076,  0.0008,  0.0006
,W21,  0.9027,  1.8212,  0.0633,  0.1109,  0.0004,  0.0007
,W22,  1.6378,  1.9605,  0.0914,  0.1510,  0.0005,  0.0009
,W23,  0.9038, -1.7451,  0.0809, -0.1008,  0.0005,  0.0006
,W24,  1.6389, -1.6059,  0.1090, -0.0607,  0.0006,  0.0004
Level 11 / Elev Eqp,E37,  2.9711,  0.1513,  0.2833,  0.0153,  0.0016,  0.0001
,E38,  3.3220,  0.2243,  0.2744,  0.0552,  0.0015,  0.0003
,E39,  0.4145,  2.4674, -0.0083,  0.2297,  0.0000,  0.0013
,E40, -0.4224,  2.3603, -0.0529,  0.1925,  0.0003,  0.0011
,E41,  3.0954,  0.8915,  0.2808,  0.0842,  0.0016,  0.0005
,E42,  2.8467, -0.5889,  0.2858, -0.0535,  0.0016,  0.0003
,E43, -2.8467,  0.5889, -0.2858,  0.0535,  0.0016,  0.0003
,E44, -3.0954, -0.8915, -0.2808, -0.0842,  0.0016,  0.0005
,E45,  1.3059,  2.5128,  0.0767,  0.2343,  0.0004,  0.0013
,E46,  0.4768, -2.4220,  0.0933, -0.2250,  0.0005,  0.0013
,E47, -0.4768,  2.4220, -0.0933,  0.2250,  0.0005,  0.0013
,E48, -1.3059, -2.5128, -0.0767, -0.2343,  0.0004,  0.0013
,E49,  2.8443,  0.8594,  0.2674,  0.0731,  0.0015,  0.0004
,E50,  3.0978, -0.5568,  0.2992, -0.0424,  0.0017,  0.0002
,E51, -3.0978,  0.5568, -0.2992,  0.0424,  0.0017,  0.0002
,E52, -2.8443, -0.8594, -0.2674, -0.0731,  0.0015,  0.0004
,E53,  0.4689,  2.4057,  0.0321,  0.1971,  0.0002,  0.0011
,E54,  1.3137, -2.3149,  0.1379, -0.1879,  0.0008,  0.0010
,E55, -1.3137,  2.3149, -0.1379,  0.1879,  0.0008,  0.0010
,E56, -0.4689, -2.4057, -0.0321, -0.1971,  0.0002,  0.0011
,E57,  3.4464,  0.9646,  0.2719,  0.1241,  0.0015,  0.0007
,E58,  3.1977, -0.5159,  0.2769, -0.0136,  0.0015,  0.0001
,E59, -3.1977,  0.5159, -0.2769,  0.0136,  0.0015,  0.0001
,E60, -3.4464, -0.9646, -0.2719, -0.1241,  0.0015,  0.0007
,E61,  1.4111,  2.5347,  0.0740,  0.2462,  0.0004,  0.0014
,E62,  0.5821, -2.4001,  0.0906, -0.2131,  0.0005,  0.0012
,E63, -0.5821,  2.4001, -0.0906,  0.2131,  0.0005,  0.0012
,E64, -1.4111, -2.5347, -0.0740, -0.2462,  0.0004,  0.0014
,E65,  3.1953,  0.9324,  0.2585,  0.1130,  0.0014,  0.0006
,E66,  3.4487, -0.4838,  0.2902, -0.0025,  0.0016,  0.0000
,E67, -3.4487,  0.4838, -0.2902,  0.0025,  0.0016,  0.0000
,E68, -3.1953, -0.9324, -0.2585, -0.1130,  0.0014,  0.0006
,E69,  0.5742,  2.4276,  0.0294,  0.2090,  0.0002,  0.0012
,E70,  1.4190, -2.2930,  0.1352, -0.1759,  0.0008,  0.0010
,E71, -1.4190,  2.2930, -0.1352,  0.1759,  0.0008,  0.0010
,E72, -0.5742, -2.4276, -0.0294, -0.2090,  0.0002,  0.0012
,W13,  2.1060,  0.1467,  0.1765,  0.0404,  0.0010,  0.0002
,W14,  0.0147,  2.9819, -0.0314,  0.2343,  0.0002,  0.0013
,W15,  1.5092,  0.0857,  0.1438,  0.0139,  0.0008,  0.0001
,W16,  1.6498,  0.1344,  0.1209,  0.0467,  0.0007,  0.0003
,W17,  0.4121,  2.2782,  0.0063,  0.1854,  0.0000,  0.0010
,W18, -0.3900,  2.1947, -0.0534,  0.1660,  0.0003,  0.0009
,W19,  1.5905,  2.3465,  0.1088,  0.2060,  0.0006,  0.0011
,W20,  1.5685, -2.1264,  0.1559, -0.1454,  0.0009,  0.0008
,W21,  0.8394,  1.7103,  0.0678,  0.1349,  0.0004,  0.0007
,W22,  1.5464,  1.8095,  0.0954,  0.1741,  0.0005,  0.0010
,W23,  0.8228, -1.6444,  0.1032, -0.1286,  0.0006,  0.0007
,W24,  1.5299, -1.5452,  0.1308, -0.0895,  0.0007,  0.0005
Level 10 / Roof,E37,  2.6878,  0.1359,  0.3162,  0.0148,  0.0016,  0.0001
,E38,  3.0476,  0.1691,  0.3586,  0.0194,  0.0019,  0.0001
,E39,  0.4229,  2.2377,  0.0488,  0.2222,  0.0003,  0.0012
,E40, -0.3695,  2.1679, -0.0423,  0.2128,  0.0002,  0.0011
,E41,  2.8146,  0.8072,  0.3309,  0.0815,  0.0017,  0.0004
,E42,  2.5609, -0.5354,  0.3016, -0.0518,  0.0016,  0.0003
,E43, -2.5609,  0.5354, -0.3016,  0.0518,  0.0016,  0.0003
,E44, -2.8146, -0.8072, -0.3309, -0.0815,  0.0017,  0.0004
,E45,  1.2292,  2.2785,  0.1437,  0.2266,  0.0007,  0.0012
,E46,  0.3835, -2.1970,  0.0460, -0.2177,  0.0002,  0.0011
,E47, -0.3835,  2.1970, -0.0460,  0.2177,  0.0002,  0.0011
,E48, -1.2292, -2.2785, -0.1437, -0.2266,  0.0007,  0.0012
,E49,  2.5769,  0.7863,  0.3035,  0.0787,  0.0016,  0.0004
